AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL,PERSONAL_INCOME,AGREEMENT_RK,TARGET
27,1,0,0,1,0,1,1,25000,60090170,0
46,0,1,0,1,0,0,0,16000,60098726,0
43,1,1,1,1,0,2,2,16000,67231001,0
36,1,1,1,1,0,1,2,18000,67323992,0
24,1,1,1,1,0,1,1,8000,66083623,1
24,0,1,1,1,0,0,0,30000,63089930,1
30,0,2,3,1,0,0,0,18000,64459282,1
30,1,0,0,1,0,0,0,20000,64428344,0
39,1,2,2,1,0,1,2,9000,67018429,1
33,0,1,0,1,0,0,0,23000,62779706,0
45,1,0,0,1,0,0,0,6500,64430160,0
32,1,1,1,1,0,0,0,8000,60391751,0
41,1,1,0,1,0,0,0,16000,61957980,0
29,1,2,2,1,0,0,0,12000,64831722,1
53,1,5,2,0,1,0,0,5000,60461728,0
45,1,3,1,1,0,0,0,16000,63328148,1
45,1,2,1,1,0,0,0,14000,62614747,0
33,0,0,0,1,0,1,1,15000,61308405,0
50,0,0,0,1,0,0,0,15000,62249305,0
24,1,1,1,1,0,0,0,8000,67324336,0
57,1,0,0,1,1,0,0,14000,64892297,1
53,1,0,0,1,0,2,2,7000,74184874,0
27,1,0,0,1,0,0,0,15000,60047638,0
46,1,0,0,1,0,1,1,7000,61937424,0
53,0,1,0,1,0,1,1,6000,61108777,0
24,1,0,0,1,0,0,0,11000,60396712,0
61,1,0,0,0,1,0,0,7500,72272128,0
35,0,2,1,1,0,0,0,17000,74841145,0
26,1,1,1,1,0,0,0,8000,66200104,0
45,0,2,1,1,0,0,0,10000,64445279,0
48,1,1,0,1,0,0,0,10000,60448606,0
24,0,0,0,1,0,0,0,21000,67417272,0
38,1,0,0,1,0,1,1,8500,61062103,0
29,1,1,1,1,0,0,0,10000,63371511,0
30,0,0,0,1,0,1,1,30000,59918616,0
40,0,1,1,1,0,2,2,18000,74835997,0
32,1,0,0,1,0,0,0,13000,61158167,0
36,1,2,2,1,0,0,0,12000,67426039,0
25,1,1,1,1,0,1,1,7000,66189293,0
49,1,1,1,1,0,1,2,15000,67008781,0
26,1,1,1,0,1,1,1,8400,65421178,0
46,1,1,1,1,0,1,2,7000,66746194,0
38,1,1,1,1,0,0,0,15000,65212315,0
48,0,0,0,1,0,0,0,14000,60104078,0
31,1,1,1,1,0,0,0,8000,63090196,0
28,0,0,0,1,0,0,0,40000,60061269,0
40,1,2,1,1,0,1,1,15000,74665061,0
38,0,1,1,1,0,1,2,8000,66965151,0
32,0,2,2,1,0,0,0,15000,60380140,0
33,1,1,1,1,0,3,3,20000,66523346,0
47,1,0,0,1,1,0,0,28000,63894331,0
30,1,0,0,1,0,1,1,23000,62505034,1
51,1,2,0,1,0,0,0,8000,60047028,0
49,1,3,1,1,0,0,0,7000,61351696,1
54,1,2,0,1,0,1,1,20000,61078598,0
39,0,1,0,0,1,1,2,7000,61430745,0
31,1,1,1,1,0,2,2,5000,74171722,0
55,1,2,0,1,0,0,0,15000,74824118,0
33,1,1,1,1,0,4,4,13000,66771815,0
22,0,0,0,1,0,0,0,10000,64840785,0
36,1,1,1,1,0,0,0,15000,66187312,0
43,1,0,0,1,0,1,2,7000,66741051,0
40,0,1,1,1,0,0,0,12000,67543754,1
24,1,0,0,1,0,1,1,10000,65401504,0
40,1,2,1,1,0,1,1,25000,64583718,0
33,0,2,2,1,0,3,3,20000,66750950,0
23,1,1,1,1,0,0,0,12000,62593933,0
42,1,1,0,1,0,0,0,15000,67438523,0
38,0,2,2,1,0,0,0,11300,63591367,0
37,1,2,1,1,0,0,0,10000,72292962,0
29,1,0,0,1,0,0,0,13000,66972353,0
32,1,2,2,1,0,0,0,15000,62605018,0
39,0,4,4,1,0,1,2,10000,74561626,0
31,1,0,0,1,0,1,2,12800,59917790,0
31,1,0,0,1,0,0,0,14000,62129398,0
29,1,1,1,1,0,0,0,12000,64840546,0
32,0,2,2,1,0,3,3,30000,66849057,0
34,0,2,2,1,0,0,0,15000,74824486,0
24,0,0,0,1,0,0,0,40000,62089415,0
40,1,2,1,1,0,0,0,14000,60445193,0
65,1,0,0,0,1,1,1,5000,74638805,0
35,0,1,1,1,0,0,0,20000,60057995,0
41,1,2,2,1,0,2,3,8000,72283516,0
63,1,0,0,0,1,0,0,10000,62604137,0
51,1,2,0,1,0,0,0,8000,61964837,0
37,1,1,0,1,0,2,2,15000,66533847,0
30,1,0,0,1,0,1,1,15000,61029868,1
42,1,2,2,1,0,0,0,8000,67214284,1
25,1,0,0,1,0,0,0,12000,72283107,0
56,1,2,0,1,0,0,0,12000,63086350,0
42,1,1,1,1,0,0,0,18500,62994715,1
27,1,2,2,1,0,0,0,17000,62602719,0
57,1,0,0,1,0,1,1,10000,61114656,0
46,0,0,0,1,0,0,0,45000,74274588,1
32,1,1,1,1,0,0,0,20000,62026911,0
33,1,3,3,1,0,1,1,15000,62494072,0
44,0,1,1,1,0,1,1,12000,74658186,0
51,0,2,0,1,0,0,0,9000,60088160,0
38,1,2,1,1,0,4,4,25000,67169069,0
55,1,0,0,1,1,0,0,10000,75203219,0
41,1,2,2,1,0,1,1,7000,74941057,0
61,0,2,0,0,1,2,2,6200,74252142,0
23,1,0,0,1,0,0,0,40000,74470394,0
51,1,2,0,1,0,0,0,8000,67277569,0
22,0,0,0,1,0,1,1,8000,74560089,0
33,1,1,1,1,0,0,0,5800,64464834,0
31,1,1,1,1,0,4,4,12500,74819077,0
34,0,1,1,1,0,0,0,10000,62131698,0
32,1,0,0,1,0,0,0,8000,61832558,0
42,0,2,1,1,0,1,2,9000,66897839,0
49,1,1,1,1,0,0,0,23000,62014202,1
60,0,0,0,0,1,0,0,14500,64906378,0
60,1,2,0,0,1,1,1,6000,59966946,0
45,1,0,0,1,0,0,0,8000,62145915,0
50,1,0,0,1,0,0,0,8000,62774746,0
39,0,0,0,1,0,2,2,20000,74541855,0
31,1,1,1,1,0,4,6,15000,74991684,0
45,0,1,0,1,0,0,0,15000,60100438,0
40,1,2,1,1,0,1,2,5000,74012691,0
26,0,1,1,1,0,3,3,10000,74994331,0
32,0,1,1,1,0,0,0,27000,74845433,0
52,1,2,0,1,0,2,3,20000,63997380,0
47,1,1,0,1,0,0,0,15000,61424834,0
61,1,0,0,1,0,1,1,75000,66847032,0
33,1,4,4,1,0,0,0,4300,60456791,0
23,1,0,0,1,0,1,1,18000,66414992,0
25,1,2,2,1,0,1,1,12000,65498409,0
59,1,1,0,1,1,2,2,20000,64594432,0
48,1,1,1,1,0,0,0,5000,74020689,0
50,1,1,0,1,0,2,2,9000,67162320,0
25,1,1,1,1,0,1,1,16000,66411480,1
35,1,1,1,1,0,1,1,15000,59917814,1
56,1,0,0,0,1,0,0,6500,72280903,0
59,0,0,0,0,1,1,2,15000,65253089,0
28,0,0,0,1,0,1,1,13000,73838186,0
34,1,1,1,1,0,1,1,15000,61103122,0
33,0,1,1,1,0,1,2,25000,75033637,0
33,0,1,1,1,0,0,0,17000,61414251,0
42,1,0,0,1,0,0,0,9000,66910334,0
64,1,0,0,0,1,2,2,11000,61460505,1
34,0,2,2,1,0,0,0,15000,62263968,0
34,1,2,2,1,0,0,0,8000,66977627,0
33,0,0,0,1,0,0,0,15000,63908339,0
55,0,2,0,1,0,0,0,6000,60037559,0
53,1,0,0,1,0,2,2,3000,61454441,0
28,1,1,1,1,0,2,2,10000,66598344,0
33,0,0,0,1,0,1,1,8000,61058093,0
35,1,0,0,1,0,1,1,12000,59939268,1
51,1,0,0,1,0,1,2,6500,63805894,0
53,1,2,1,1,0,1,1,8000,64352909,0
24,0,0,0,1,0,0,0,10000,62617154,0
30,0,2,2,1,0,3,3,16000,75027946,0
47,1,0,0,1,0,2,3,25000,67152754,0
52,1,1,0,1,1,3,3,8000,74649027,0
26,0,0,0,1,0,0,0,11000,72294887,1
31,1,1,1,1,0,2,3,10000,66743255,0
24,1,0,0,1,0,1,1,12000,65313829,1
34,0,2,2,1,0,0,0,8000,61304861,0
25,1,0,0,1,0,0,0,23000,73831318,0
29,0,1,1,1,0,0,0,15000,72264154,0
52,1,0,0,1,0,0,0,8000,61166537,1
31,1,1,1,1,0,2,2,12000,74638377,0
57,1,5,2,0,1,0,0,6000,74035944,0
30,0,1,1,1,0,0,0,6500,62382030,0
31,1,2,2,1,0,1,1,7000,62444398,0
25,0,0,0,1,0,1,1,14000,62507767,0
54,0,2,0,1,0,0,0,4000,62444462,0
40,0,1,1,1,0,0,0,16000,63315787,1
28,0,1,1,1,0,0,0,15000,64558592,0
60,1,0,0,1,1,3,3,13000,66531758,0
43,1,0,0,1,0,2,2,5680,66591342,0
25,0,0,0,1,0,2,2,15000,66858040,0
52,0,0,0,1,0,0,0,20000,61534326,1
37,1,1,1,1,0,0,0,15000,62186170,1
25,0,0,0,1,0,1,1,27000,60047350,0
36,1,1,1,1,0,0,0,7000,61447231,0
31,1,0,0,1,0,0,0,35000,64469549,1
25,0,0,0,1,0,1,1,22000,61153173,0
60,1,0,0,0,1,1,1,15000,66902583,0
39,1,2,1,1,0,1,1,10000,66696644,0
30,1,1,1,1,0,0,0,15000,62145523,0
58,0,0,0,1,0,0,0,8000,64850601,0
44,1,1,0,1,0,1,1,15000,61293825,0
62,1,1,0,1,1,1,1,9800,61936923,0
57,1,1,0,1,0,0,0,10000,64350404,0
55,1,5,0,0,1,0,0,5000,61235619,0
45,0,0,0,1,0,2,2,20000,61129324,0
29,1,0,0,1,0,0,0,7000,62250318,0
43,1,1,1,1,0,0,0,8000,61358792,1
22,1,0,0,1,0,0,0,9000,66200309,1
40,0,2,2,1,0,2,2,23000,67092011,0
50,1,3,0,1,0,1,1,10000,66765454,0
40,1,0,0,1,0,0,0,25000,74830806,0
44,1,1,1,1,0,1,1,7000,64439731,0
29,0,1,1,1,0,0,0,18000,62606781,0
42,1,0,0,1,0,0,0,18000,62385286,0
29,0,0,0,1,0,0,0,25000,64828686,0
38,1,1,1,1,0,0,0,20000,62802989,0
31,0,1,1,1,0,0,0,12000,63594862,0
29,0,0,0,1,0,0,0,11000,62141091,0
27,1,0,0,1,0,1,1,13000,62492370,1
45,1,2,1,1,0,0,0,9000,60116620,0
27,0,0,0,1,0,1,1,25000,62503051,0
57,1,0,0,0,1,0,0,5000,60444155,0
47,1,2,1,1,0,0,0,7000,60036186,0
34,0,1,1,1,0,0,0,20000,62992351,0
40,1,0,0,1,0,0,0,12000,64443019,1
32,1,1,1,1,0,1,2,15000,61457594,0
24,0,0,1,1,0,1,1,9000,63999466,0
59,1,2,0,0,1,0,0,6000,62126327,0
46,1,2,1,1,0,0,0,8000,65212648,0
32,1,2,2,1,0,0,0,11000,61239122,1
24,1,0,0,1,0,1,1,26000,67141699,0
26,0,0,0,1,0,0,0,21000,60386907,1
23,0,0,0,1,0,1,1,15000,65313403,0
58,1,1,0,1,1,1,2,10000,67443817,0
36,0,2,2,1,0,3,3,23000,66412295,0
45,1,2,1,1,0,0,0,8000,62611546,0
39,1,1,1,1,0,0,0,6000,62030131,0
39,0,1,1,1,0,0,0,7500,66914102,0
27,0,0,0,1,0,0,0,15000,62591277,1
44,0,2,0,1,0,0,0,3900,62768926,0
39,1,3,3,1,0,1,2,9000,67323123,0
27,0,1,1,1,0,2,3,12000,67014439,0
52,1,2,0,1,1,1,1,10000,62602003,1
25,1,0,0,1,0,1,2,9000,74543734,1
61,1,1,0,0,1,2,2,6000,66424154,0
55,1,3,0,1,0,1,1,10000,61104892,0
47,1,0,0,1,0,0,0,17000,61257411,0
26,0,1,1,1,0,0,0,16500,64444842,1
32,1,1,1,1,0,0,0,9000,61369525,0
51,0,3,3,1,0,0,0,16000,66889982,0
51,1,1,0,1,0,0,0,13000,72302008,0
53,1,3,0,0,1,2,2,5000,74559519,0
32,1,0,0,1,0,0,0,4300,62596091,0
48,0,2,1,1,0,2,2,20000,66907432,0
53,1,2,0,1,0,1,1,10000,63587336,0
54,1,1,0,1,0,1,2,12000,73846208,0
60,1,0,0,0,1,2,3,5000,66747079,0
46,1,2,1,1,0,0,0,20000,64824918,0
47,0,2,0,1,0,0,0,25000,64467397,0
37,1,2,2,1,0,2,2,12000,74644895,0
22,1,0,0,1,0,0,0,23000,67326698,0
40,0,2,2,0,1,0,0,6500,74022746,0
37,1,2,1,1,0,1,1,6500,63984115,0
38,1,1,1,1,0,0,0,12000,67208630,1
47,1,2,0,1,0,0,0,10500,67410842,1
35,1,2,2,1,0,1,1,5000,66840406,0
45,1,1,0,1,0,0,0,12000,61306287,0
50,1,0,0,1,0,0,0,7500,64913968,0
51,1,0,0,1,0,3,3,8000,67082542,0
54,1,2,0,1,0,0,0,15000,64000444,0
52,1,1,0,1,0,0,0,25000,61429191,0
41,1,1,1,1,0,1,2,7000,74021431,0
45,1,0,0,1,0,0,0,12000,60057841,0
32,1,2,2,1,0,0,0,15000,67329194,0
41,0,3,3,1,0,0,0,50000,62016860,0
22,0,0,0,1,0,0,0,6000,64342771,0
50,1,2,0,1,0,2,2,52000,67143615,0
61,1,0,0,1,1,1,2,13500,60468641,0
39,1,2,0,1,0,0,0,10000,62369742,0
56,1,2,0,1,1,1,1,20000,65388730,0
47,1,3,1,1,0,0,0,7000,64827626,0
28,0,0,0,1,0,1,1,25000,62501479,0
39,1,1,1,1,0,1,1,18000,65385165,0
51,1,2,0,1,0,1,1,6500,62944712,0
61,1,0,0,0,1,0,0,24000,74031480,0
46,0,0,0,0,1,0,0,7000,61519934,1
44,1,0,0,1,0,0,0,11000,60388226,1
45,1,1,0,1,0,0,0,20000,59975803,0
38,0,2,2,1,0,0,0,27000,75071175,0
32,1,1,0,1,0,0,0,20000,67418625,0
30,0,1,1,1,0,1,2,15000,75004051,0
43,0,2,1,1,0,3,3,17000,67229543,0
53,1,2,0,1,0,2,3,8000,67164046,0
61,1,2,0,0,1,0,0,10000,61231054,0
27,1,1,1,1,0,1,1,10000,63982916,0
31,0,1,1,1,0,4,4,28000,67151122,0
25,1,1,1,1,0,0,0,7500,63007628,0
50,0,2,0,1,0,0,0,17000,64373807,0
32,0,0,0,1,0,1,1,12000,62233335,0
58,0,1,0,0,1,0,0,25000,62261297,0
30,1,2,2,1,0,0,0,6670,60380042,0
40,0,1,1,1,0,0,0,30000,75072060,0
48,1,0,0,1,0,1,2,10000,66889084,0
44,1,2,1,1,0,1,1,22000,74483987,1
48,0,1,0,1,0,1,1,10000,74654804,0
54,1,3,0,0,1,0,0,8400,61101962,0
65,1,0,0,1,0,0,0,7500,75275209,0
54,0,1,0,1,0,0,0,16000,67329668,0
31,1,1,1,1,0,1,1,17500,62951236,0
49,0,1,0,1,0,1,1,4200,74178172,0
41,1,2,1,1,0,0,0,10000,62090207,0
40,1,0,0,1,0,0,0,25000,67443975,0
25,1,0,0,1,0,0,0,12000,62988295,1
48,1,0,0,1,0,1,1,7000,66746038,0
26,0,1,1,1,0,1,2,20000,73829000,0
50,1,1,0,1,0,0,0,12000,60095996,1
50,1,1,0,1,0,4,4,12000,67073197,0
44,1,2,1,1,0,1,1,5000,74013308,0
59,1,2,0,0,1,0,0,8700,67421446,0
47,1,0,0,1,0,0,0,6000,63593571,0
61,1,2,0,1,1,2,3,6000,66715330,0
38,1,1,1,1,0,0,0,20000,62627951,0
50,1,3,1,1,0,0,0,8500,62993251,0
30,1,1,1,1,0,1,1,5500,63633182,1
28,1,1,1,1,0,0,0,24000,62186798,0
44,1,4,4,1,0,0,0,18000,64340264,0
49,0,1,1,1,0,1,1,10000,59929948,0
47,1,0,0,1,0,0,0,5000,63087120,0
44,1,0,0,1,0,1,1,5000,61846756,0
57,0,1,0,0,1,0,0,10000,60055727,0
59,0,3,1,0,1,0,0,4800,62164440,0
42,1,0,1,1,0,1,2,15000,72296780,0
34,1,0,1,1,0,1,2,8000,66980857,0
49,1,2,0,1,0,0,0,10000,62164247,0
61,1,2,0,0,1,3,3,8500,66849130,0
56,1,3,0,1,1,2,2,9000,61416960,0
64,1,3,0,0,1,2,3,6500,74191826,0
33,1,2,2,1,0,0,0,12000,75289474,0
44,0,0,0,1,0,0,0,25000,61833118,0
36,0,2,2,1,0,1,1,20000,61852748,0
51,1,0,0,1,0,1,1,10000,59939017,0
36,0,0,0,1,0,1,1,10000,74643967,0
46,0,2,2,1,0,0,0,20000,61306894,0
36,1,2,1,1,0,2,2,15000,66329169,1
25,0,1,1,1,0,1,1,13000,61938812,0
25,1,0,0,1,0,1,1,10000,65413319,0
29,0,0,0,1,0,0,0,13000,62091501,0
32,0,1,1,1,0,0,0,10000,63589092,0
36,0,2,2,1,0,3,3,30000,75035193,0
51,0,0,0,1,0,2,2,8000,66904010,1
58,1,0,0,1,1,0,0,9000,72276807,0
58,1,0,0,1,1,1,1,35000,67082775,0
28,0,0,0,1,0,0,0,10000,63099901,0
43,0,1,1,1,0,1,1,27000,65003159,0
42,1,1,1,1,0,0,0,15000,67411918,0
41,1,2,1,1,0,1,1,8600,59925421,0
48,1,3,1,1,0,0,0,18000,60461974,0
44,0,2,2,1,0,0,0,8000,61860546,0
56,1,0,0,1,0,1,1,9000,74525306,0
56,1,0,0,1,1,0,0,20000,67331640,0
27,1,1,1,1,0,1,1,19000,73847748,0
35,1,0,0,1,0,1,1,38000,74475983,0
56,0,1,0,1,0,1,1,10000,64825562,0
27,1,1,1,1,0,2,2,8000,67070368,0
36,1,3,3,1,0,0,0,10000,64912188,0
24,0,0,0,1,0,0,0,7500,60117790,0
24,1,0,0,1,0,1,1,8000,73847529,0
30,0,1,0,1,0,0,0,20000,64554755,1
26,1,1,1,1,0,1,1,25000,66075004,0
23,0,0,0,1,0,1,1,17000,61920781,1
47,1,0,0,1,0,0,0,15000,74467221,0
51,0,0,0,0,1,0,0,10000,64560778,0
46,1,0,0,1,0,0,0,18000,63595541,0
37,0,0,0,1,0,0,0,10000,63102036,0
51,1,2,0,1,0,0,0,15000,67309132,0
56,1,2,0,1,1,1,1,12000,74479086,0
42,1,2,1,1,0,1,1,10000,60086724,0
39,0,1,1,1,0,2,2,10000,66416427,0
37,0,0,0,1,0,3,4,14000,66836274,0
62,0,2,0,1,1,4,4,10000,66835123,0
22,1,0,0,1,0,0,0,8000,59973367,1
46,1,1,1,1,0,2,2,18000,61458747,1
37,0,2,2,1,0,0,0,11000,60382945,0
48,0,0,0,1,0,0,0,11000,61248860,1
43,1,0,0,1,0,0,0,30000,64830792,0
47,1,0,0,1,0,0,0,7500,61846769,0
32,1,0,0,1,0,0,0,20000,64560240,1
28,1,1,1,1,0,1,1,8000,66766212,0
37,0,0,0,1,0,1,2,10000,67333359,0
35,1,1,1,1,0,1,1,13500,64001117,0
51,1,2,0,1,0,1,1,5500,61102507,0
39,1,0,0,1,0,0,0,6000,74009794,0
24,0,0,0,1,0,0,0,15000,62014273,1
52,0,1,0,1,0,0,0,20000,62180208,0
58,1,0,0,0,1,0,0,15000,67550185,0
41,1,1,1,1,0,1,2,6000,63627170,0
31,1,2,2,1,0,0,0,15000,62038281,0
50,0,3,1,1,0,1,1,15000,62246043,0
28,0,0,0,1,0,0,0,10000,61258781,0
50,0,0,0,1,0,2,2,15000,61377208,0
25,1,1,1,1,0,1,2,8000,65478376,0
46,1,0,0,1,0,0,0,8000,61459048,0
58,1,1,1,1,1,0,0,18000,65207158,0
27,0,0,0,1,0,1,1,20000,62630882,1
53,1,3,0,1,0,0,0,13000,60191041,0
53,0,0,0,1,0,2,2,15000,74476622,0
27,0,0,0,1,0,1,1,15000,61044751,1
62,1,0,0,0,1,0,0,20000,64850787,0
49,1,2,0,1,0,0,0,7000,73844827,0
38,1,2,1,1,0,1,1,12000,61054427,1
32,1,1,1,1,0,0,0,10000,60193658,1
51,1,3,0,1,0,0,0,12500,60047226,1
44,0,0,0,1,0,1,1,10000,64282409,0
25,1,0,0,1,0,3,4,9500,74522776,0
42,1,0,0,1,0,0,0,15000,61540740,0
64,1,0,1,0,1,2,2,10000,64584580,0
31,1,0,0,1,0,5,5,7000,74190625,0
47,0,2,2,1,0,0,0,50000,75006416,0
51,1,2,0,1,0,1,1,7000,59938300,1
35,1,1,1,1,0,1,1,25000,61933100,0
38,1,0,0,1,0,1,1,10000,59936839,0
48,0,0,0,1,0,0,0,20000,62431326,0
57,1,1,0,0,1,0,0,6500,74167318,0
39,0,0,0,1,0,0,0,10000,62084675,0
42,0,2,2,1,0,0,0,27000,64822180,0
29,0,1,1,1,0,0,0,15000,64839110,0
23,0,0,0,1,0,0,0,12000,62257997,0
26,0,1,1,1,0,0,0,10000,61252134,0
62,1,0,0,0,1,0,0,7000,64463790,0
25,0,1,0,1,0,0,0,12000,61148628,0
39,1,1,1,1,0,0,0,17000,74818109,1
22,1,0,0,1,0,0,0,12000,75213251,0
27,1,0,0,1,0,1,1,19000,61918130,0
42,1,1,0,1,0,0,0,7000,74029277,1
56,1,2,0,1,1,1,2,14000,67422011,0
26,1,1,1,1,0,1,1,11000,65406954,0
35,0,2,2,1,0,0,0,12000,61149699,0
37,1,1,1,1,0,0,0,10000,60041507,0
34,0,0,0,1,0,1,1,35000,59913736,1
38,1,1,1,1,0,2,2,8000,67142010,0
52,1,1,1,1,0,1,2,12000,61423066,0
65,1,0,0,0,1,0,0,7000,61868573,0
46,1,2,0,1,0,0,0,25000,62172554,1
23,0,1,0,1,0,0,0,15000,60116190,1
37,0,2,2,1,0,2,2,14000,67017452,0
44,0,0,0,1,0,0,0,15000,63091662,0
32,0,0,0,1,0,2,2,17000,61362656,1
64,1,0,0,1,1,2,2,18000,66762693,0
33,1,2,0,1,0,0,0,8500,62774229,0
58,1,2,0,1,1,4,4,18000,66527132,0
58,1,2,0,1,0,1,1,16000,60058067,0
48,1,3,0,1,0,2,2,8500,66314476,0
28,0,1,1,1,0,2,2,11000,74642635,0
28,1,1,1,1,0,1,2,13000,67436166,0
35,1,3,3,1,0,0,0,8000,67335501,0
29,0,0,0,1,0,0,0,27000,60110540,0
29,0,0,0,1,0,0,0,20000,63317354,0
53,1,4,0,1,0,1,1,13000,61114202,0
28,1,0,0,1,0,0,0,7000,64352841,0
36,0,1,1,1,0,4,4,16000,66409329,0
32,0,1,1,1,0,1,1,30000,67539432,0
62,1,0,0,0,1,0,0,7000,64360554,0
41,1,2,1,1,0,0,0,25000,64568397,1
27,1,1,1,1,0,0,0,16000,72295239,0
45,1,2,2,1,0,0,0,8000,73847749,0
54,1,2,0,1,0,0,0,5000,63908004,0
49,1,1,1,1,0,2,2,12000,67145245,0
25,1,0,0,1,0,1,1,12000,65497921,1
43,1,2,1,1,0,2,3,6000,74655032,0
31,0,1,1,1,0,2,2,23000,66329839,0
60,0,0,0,1,0,0,0,40000,67332134,0
38,1,1,1,1,0,0,0,6800,64553315,1
53,0,1,0,1,0,1,2,12000,73822459,0
37,1,0,0,1,0,0,0,6000,63901404,0
33,0,3,3,1,0,0,0,10000,59966989,1
28,1,0,0,1,0,2,2,25000,66597987,0
39,1,1,1,1,0,3,3,15000,67168204,0
25,1,0,0,1,0,1,1,7000,65495947,0
36,1,2,2,1,0,1,1,7000,72271293,0
53,1,0,0,1,0,2,2,20000,59934448,0
48,1,0,0,1,0,1,1,8000,64552065,0
44,0,2,2,1,0,1,1,15000,62502792,0
43,1,1,0,1,0,1,1,8000,62493271,0
27,0,2,2,1,0,1,1,5800,73827953,0
40,0,2,1,1,0,0,0,20000,62383494,1
55,1,3,0,1,0,2,2,4500,74653186,0
27,1,2,2,1,0,1,2,7000,74553008,0
24,0,0,0,1,0,1,2,18000,74013743,0
45,1,2,1,1,0,0,0,5500,64433415,0
46,1,0,0,1,0,2,2,15000,66828156,0
57,1,0,0,1,1,1,1,17000,65492774,0
30,0,1,2,1,0,0,0,17000,61356390,0
24,0,1,1,1,0,1,1,15000,61243246,0
40,0,1,1,1,0,0,0,10000,61360263,0
57,1,1,0,1,0,1,2,25000,61923688,0
43,1,0,0,1,0,2,2,12000,62254887,0
38,1,1,1,1,0,2,3,7000,74175382,0
44,1,1,0,1,0,0,0,13000,64460278,0
54,1,1,1,1,0,3,4,15000,66831133,0
31,1,1,1,1,0,0,0,30000,59976890,0
31,0,1,1,1,0,0,0,15000,64549471,0
37,0,2,3,1,0,0,0,10000,66904143,0
34,1,1,1,1,0,0,0,8250,62126858,0
43,0,1,1,1,0,2,2,32000,64281580,0
26,1,1,1,1,0,2,2,12000,66590368,0
39,0,2,1,1,0,0,0,19000,63917975,0
35,1,1,2,1,0,0,0,18000,62626522,1
37,1,0,0,1,0,4,5,10000,66699358,0
40,0,0,0,1,0,1,1,18000,62497733,0
57,1,2,0,1,0,2,2,15000,66759887,0
37,1,2,2,1,0,1,1,60000,59927916,0
45,0,1,1,1,0,0,0,35000,65208112,1
26,0,1,1,1,0,0,0,10000,62132668,0
41,0,2,2,1,0,2,2,15000,74472345,1
46,1,0,0,1,0,1,1,7500,60526427,0
24,1,1,1,1,0,1,1,18000,67022347,0
63,0,1,0,1,0,0,0,12000,63004666,0
36,1,0,0,1,0,1,2,4000,63594443,0
29,1,1,1,1,0,0,0,8000,62938398,0
38,0,2,0,1,0,1,1,15000,59975134,1
30,1,1,1,1,0,0,0,10000,60107629,0
54,1,2,0,1,0,0,0,18000,74832931,1
44,1,1,0,1,0,3,3,6000,66742039,1
26,0,0,0,1,0,2,2,20000,67067282,0
34,0,2,2,1,0,1,1,10000,61114757,0
60,1,2,0,0,1,2,2,5088,74250658,0
42,1,1,1,1,0,0,0,9000,75204133,0
32,0,1,1,1,0,0,0,9000,60113552,0
30,0,1,2,1,0,0,0,35000,64350515,0
37,1,2,1,1,0,1,1,12000,74940713,0
54,0,2,0,1,0,2,2,15000,67142751,0
47,1,2,2,1,0,0,0,15000,75074778,1
53,1,2,1,1,0,0,0,4300,60048041,0
56,0,2,0,1,0,0,0,5000,61517680,0
44,0,1,0,1,0,1,1,16500,65257837,0
45,1,1,1,1,0,0,0,9000,63269723,0
50,1,0,0,1,0,1,2,13000,73844569,0
40,1,2,2,1,0,1,1,20000,61131298,0
30,1,1,1,1,0,1,1,6000,61927188,0
26,1,1,1,1,0,1,1,10000,65500642,0
25,1,1,1,1,0,2,3,15000,61928502,0
62,1,0,0,0,1,0,0,6000,61958152,0
53,0,0,0,1,0,0,0,11000,62987380,0
35,1,0,0,1,0,0,0,10000,60448999,1
36,1,2,2,1,0,2,2,10000,64995309,0
55,0,3,0,1,0,2,2,10500,66658314,0
39,1,1,1,1,0,1,2,6700,74189639,0
32,0,1,1,1,0,1,1,15000,61070825,0
27,0,0,0,1,0,1,1,20000,63090690,0
35,0,2,2,1,0,0,0,30000,61159970,0
56,1,2,0,0,1,1,2,10000,67207011,0
45,0,2,2,1,0,2,2,16000,66668908,0
23,0,0,0,1,0,1,2,30000,61119731,1
24,1,0,0,1,0,1,1,11000,66090904,0
56,1,2,0,1,1,0,0,16000,67433906,0
26,0,0,0,1,0,1,1,15000,59972120,0
22,1,0,0,1,0,0,0,9000,72282252,1
44,1,3,3,1,0,0,0,20000,60454822,1
42,1,1,1,1,0,2,2,10000,59926704,0
37,0,2,2,1,0,0,0,14000,64843334,1
45,0,1,1,1,0,0,0,12000,62431063,0
44,1,3,2,1,0,1,2,9200,62253060,0
29,0,1,1,1,0,2,2,12000,61424548,0
32,0,1,1,1,0,0,0,8500,60046035,0
50,1,0,0,1,0,1,1,15000,59925872,0
23,1,0,0,1,0,1,1,12000,65405216,0
42,0,1,0,1,0,0,0,15000,67415568,0
31,1,2,2,1,0,0,0,4500,62078187,0
51,1,1,1,1,0,1,2,11000,66892525,0
45,1,3,2,1,0,0,0,11000,60054164,1
41,1,1,0,1,0,1,1,10000,60467283,0
25,1,1,1,1,0,0,0,12000,61316926,0
45,1,0,0,1,0,0,0,7000,74028167,0
